Aliment,Calorii,Proteine,Lipide,Carbohidrati,Fibre,Aproximari
Iaurt capsuni Cremoso Danone,106,3.5,4.2,13.5,0,1 cutie = 125 g
Iaurt capsuni Yofrutta,120,4.5,4.2,16,0.1,1 cutie = 125 g
Iaurt cereale Yoplait Tnuva,109,4.5,3.2,14.4,1.7,1 pahar = 125 g
Iaurt choco Cringles Muller,149,4.5,4.9,21,0,o cutie = 150g
Iaurt cirese Pezzi di Frutta Muller,108,3,3.6,15.1,0,
"Iaurt clasic 2,8% Baciul",58,4.1,2.8,4,0,1 pahar = 200 g
Iaurt cozonac cu nuca Yoplait,127,4.8,4,18,0,1 pahar = 125 g
"Iaurt cremos 3,5% Pilos",69,4,3.5,5.3,0,
Iaurt cremos cu migdale si cafea Milbona,182,2.8,11.3,17.1,0,1 cutie = 150 g
Iaurt crispy crunch Muller,144,4.1,4.1,22,0,1 buc = 150g
Iaurt cu afine 1.5% Fruyo,94,8,1.5,12.2,1,1 buc = 170 g
Iaurt cu aloe vera Activia Danone,96,3.4,2.7,13.2,0.4,1 pahar = 125 g
Iaurt cu ananas K-Classic,91,3.8,1.4,15,1,1 cutie = 250 g
Iaurt cu biscuiti Nutriday delicios Danone,88,3.3,2.2,13.8,0,1 cutie = 125 g
Iaurt cu caise Danone Delicios,105,3.7,2.3,12.5,0,1 pahar = 125 g
"Iaurt cu capsuni 1,5% Milbona",89,3.9,1.5,14.4,0.3,1 cutie = 250 g
Iaurt cu capsuni 2.6% Zuzu Danone,94,3,2.6,14.7,0,1 pahar = 125 g
Iaurt cu capsuni 365,106,3.8,17.1,2.7,0,1 pahar = 180g
Iaurt cu capsuni Oikos,91,5.4,2.2,12.4,0,1 buc = 150 g
Iaurt cu capsuni Zuzu,70,3.2,1.5,11,0,
Iaurt cu cereale glazurate Choco Stars Muller Mix,147,4.1,4.9,20.8,0,1 buc = 150 g
Iaurt cu cereale mix Choco Flakes Muller,137,4.3,5,18,0,1 portie = 150 g
Iaurt cu cirese si cereale glazurate in ciocolata Choco Cringles Mix Muller,149,4.5,4.9,21,0,1 buc = 150 g
Iaurt cu cocos bio-live Rachel's,145,3.3,10.1,10.4,0,
Iaurt cu dulceata de cirese amare Napolact,114,3,2.5,20,0,1 buc = 200 g
Iaurt cu dulceata de trandafiri Napolact,114,3,2.5,20,0,
"Iaurt cu fructe 0,1% Yoginos",88,2.8,0.1,18.9,0,1 pahar = 100 g
Iaurt cu fructe de padure  Fru Fru,140,4.5,8.1,15.4,1.8,1 pahar = 220 g
Iaurt cu fructe exotice 0.1% Milli,72,3.8,0.1,14,0,
Iaurt cu fructe Milbona Frut Yogurt Lidl,57,4.6,0.3,7.9,1.2,1 cutie = 250 g
"Iaurt cu gust de zmeurica 1,4% Casa Buna Danone",77,2.8,1.4,12.3,0,
Iaurt cu kiwi 5% Pezzi di Frutta Muller,106,2.9,3.6,14.7,0,1 buc = 150 g
Iaurt cu mar si multicereale integrale 2.8% grasime Activia Danone,88,3.5,2.8,12.3,0.3,1 buc = 125 g
Iaurt cu miere si caise Muller,94,3.7,1.4,15.9,0,1 iaurt = 125 g
Iaurt cu nuca de cocos 5% Pezzi di Frutta Muller,120,3.1,5.7,13.4,0,1 buc = 150 g
Iaurt cu pere Milbona,91,3.8,1.4,15.2,0.3,1 buc = 250 g
Iaurt cu piersici maracuia Muller Froop,115,3.7,3.1,17.2,0,
Iaurt cu piersici si caise 2.6% Zuzu Danone,94,3,2.6,14.4,0,1 pahar = 125 g
Iaurt cu piersici si caise Zuzu,62,3.2,1.5,9,0,
Iaurt cu pulpa de capsuni Campina,95,3.7,2.4,14.9,0,
Iaurt cu rodii Froop Muller,100,3.9,2.2,15.5,0,1 pahar = 150 g
"Iaurt cu struguri, smochine si curmale Milbona Lidl",58,4.7,0.3,7.9,0,1 cutie = 250 g
Iaurt cu topping de zmeura Fruzu,106,2.5,3.6,15.7,0.1,1 borcan = 130 g
Iaurt cu visine Danone Activia,66,2.9,0.8,11.6,0.4,1 cutie = 320 g
Iaurt cu zmeura Froop Muller,113,3.6,3,17.2,0,1 buc =150 g
Iaurt Danonino Danone,122,6.3,3.5,16.4,0,1 buc =50 g
"Iaurt de baut 0,1% cu zmeura cu Bifidus ActiRegularis Activia Danone",47,2.9,0,8.6,0.3,1 sticla = 250 g
"Iaurt de baut 0,1% Zuzu",31,3.2,0.1,4.5,0,1 cutie = 330 ml
"Iaurt de baut 0,7% cu capsuni Mizo Boci",68,2.5,0.7,13,0.6,1 iaurt = 300 g
"Iaurt de baut 0,8 fructe de padure si cereale Activia Danone",66,2.9,0.8,11,0.9,
Iaurt de baut 1 % Big Panda,37.8,3.2,1,4,0,1 sticla = 330 g
Iaurt de baut 1% Tnuva Slim,40,3.7,1,3.2,1.5,1 cutie = 400 g
"Iaurt de baut 1,5 % Oly",41,3.4,1.5,3.5,0,
"Iaurt de baut 1,8 % Danone",43,3.2,1.8,3.6,0,1 cutie = 490 g
Iaurt de baut 2% 365,48.2,3.4,2,4.2,0,1 sticla = 330g
Iaurt de baut 2% Pilos,48,3.2,2,4.5,0,1 cutie = 400 g
Iaurt de baut 2% Zuzu,48,3.2,2,4.5,0,
"Iaurt de baut 2,3% Campina ",50,2.8,2.3,4.7,0,1 pahar = 370 g
Iaurt de baut 4% de capra Covalact,64,3.4,4,3.6,0,
Iaurt de baut banane si visine Jogobella Zott,69,2.2,0.7,13.4,1,
Iaurt de baut bio mango Lassi Andechser,88,2.5,2.6,13.7,1.1,1 buc = 250 g
Iaurt de baut capsuni si kiwi Activia Danone,68,2.9,0.8,12.5,0.8,1 cutie = 330 g
Iaurt de baut cu capsuni Milli,101,3,2.8,16,0.8,1 buc = 500 g
Iaurt de baut cu cereale Activa Danone,55,2.9,0.8,8.4,1.4,1 cutie = 320 g
Iaurt de baut cu fructe de padure K-Classic Kaufland,74,3.1,0.9,13,0,1 buc = 500 ml
"Iaurt de baut cu pepene rosu 0,8% Activia",62,2.8,0.8,10.9,0.3,1 sticla = 320 g
"Iaurt de baut cu piersici, lamaine, ceai verde Activia Danone",68,2.9,0.8,12.6,0.8,1 cutie = 330 g
Iaurt de baut cu zmeura Zuzu,72,3,1,13,0,1 buc = 330 g
Iaurt de baut in tihna 2% Napolact,47,3.4,2,3.9,0,o sticla = 330 g
"Iaurt de baut mar si mango 0,1% PRO-X",72,3.2,0.1,13.9,0,
Iaurt de baut Nutriday proteine Danone,42,3.2,1.7,3.6,0,1 pahar = 450 g
"Iaurt de baut piersici si maracuja 0,1 % PRO-X",75,3.2,0.1,14.9,0,
Iaurt de baut visine vanilie Activia Danone,75,2.9,0.8,14.4,0.8,
Iaurt de baut zmeura si lamaie Ehrmann,73,2.8,0.9,13.5,0,
"Iaurt de piersici 0,1% Linessa",69,3.9,0.1,13,0,1 iaurt = 150 g
"Iaurt degresat 0,1% Sanlacta",34,3.8,0.1,4.6,0,
Iaurt Delicios cu capsuni Danone,105,3.3,0,12.5,0,1 buc = 125 g
Iaurt dietetic 0% Prodlacta,14,3.4,0.1,0,0,
"Iaurt dietetic 0,1% Almsana",30,3.8,0.1,4.1,0,
"Iaurt dietetic 0,1% grasime Covalact",30,3.6,0.1,3.6,0,1 cutie = 300 g
"Iaurt dietetic 0,1% Marca 1",28,3.2,0.1,4.5,0,
"Iaurt dietetic 0,1% Raraul",36,3.5,0.1,5.2,0,
"Iaurt din lapte de capra 3,5% LactIQ",59,3.5,3.5,3.7,0,1 sticla = 900 g
"Iaurt din lapte de capra light 2,8% CapriLact",55,3.5,2.8,4,0,1 sticla=330 ml
Iaurt extra 3% Big Panda,55,3,3,4,0,
Iaurt extra Zuzu 4%,66,3.2,4,4.5,0,
"Iaurt fructe de padure 1,5% Yoplait Family",92,2.8,1.5,16.8,0,1 pahar = 125g
Iaurt Frutmania visine Danone,105,3.4,2.6,16.9,0,
"Iaurt gras 2,8% Carrefour",56,3.2,2.8,4.5,0,1 cutie = 900 g
Iaurt grecesc 0% Olympus,54,9.5,0,4,0,
"Iaurt grecesc 1,6% cu rodie si zmeura Olympus",93,5.7,1.6,13.9,0.2,1 pahar = 125 g
Iaurt grecesc 10% Continente,124,4.1,10,4.3,0,1 pahar  = 125 g
Iaurt grecesc 10% Lyttos,123,4.8,10,3.5,0,1 cutie = 200 g
Iaurt grecesc 10% Pilos,123.2,3.7,10,4.6,0,1 cutie = 400 g
Iaurt grecesc 10% Vio,117,3.2,10,3.5,0,1 cutie = 300 g
Iaurt grecesc 2% Lyttos,71,8.3,2,4.9,0,1 pahar = 200 g
Iaurt grecesc 4% Big Panda,74.4,5,4,4.6,0,
Iaurt grecesc 5% Transilvania Lactate,75,4.6,5,3,0,1 cutie = 500 g
"Iaurt grecesc 9,5% Yeo Valley",129,4.5,9.5,6.4,0,100 g
Iaurt grecesc Alipende,120,3.3,10,4.1,0,
Iaurt grecesc Bonas,89,5,6,3.5,0,1 cutie = 200 g
Iaurt grecesc cu biscuiti din cereale Olympus,94,5.9,1.6,13.2,0.4,
Iaurt grecesc Danone,123,3.9,10,3.7,0,
Iaurt grecesc Milbona,122,4.8,10,3.2,1.3,
Iaurt Interagro,55.6,3.2,3.2,3.5,0,
"Iaurt Kaufland 0,1% cu capsuni K-Classic",74,4.7,0.1,13,0,
"Iaurt light 0,1% Galacta",30,3.2,0.1,4,0,
Iaurt mango pofticios Yoplait Tnuva,108,3.9,3.6,17,0,1 pahar = 125 g
Iaurt mild cu mere Campus,100,3.5,2.8,14.7,0,1 cutie = 250 g
Iaurt Napolact Numai Bun,58,3.1,3.5,3.6,0,
"Iaurt natur 0,9% de baut Activia Danone",35,3.1,0.9,3.6,0,
"Iaurt natur 2,5% Pilos",50.5,3,2.5,4,0,1 cutie = 900 g
"Iaurt natur 3,5% Pilos",64,3.6,3.5,4.6,0,
Iaurt natur Active cu bifidobacterii Pilos,65,4.5,3,5.1,0,1 cutie = 135 g
Iaurt natural 0% Olympus,30,3.6,0,3.9,0,1 pahar = 150 g
"Iaurt natural 0,1% cu indulcitor Bifidus Dia",36,4,0.1,4.9,0,1 borcanel =125 g
"Iaurt natural 1,9% Carrefour",51,3.6,1.9,4.8,0,1 pahar = 125 g
Iaurt natural 2% Oly Olympus,46,3.5,2,3.9,0,1 pahar =150 g
"Iaurt natural 2,8%  Profi",54,3.2,2.8,4.1,0,
"Iaurt natural 2,8% Campina",56,3.6,2.8,4,0,1 pahar = 150 g
"Iaurt natural 2,9% Auchan",56,3.5,2.9,4,0,
"Iaurt natural 3,6% Bonas",60,3.9,3.6,3,0,1 pahar = 185 g
Iaurt natural 4% Olympus,64,3.2,4,3.9,0,1 pahar = 150 g
"Iaurt natural 4,2% Yeo Valley",82,4.5,4.2,6.6,0,
Iaurt natural Bio 0% Olympus,42,6,0,4.5,0,1 pahar = 150 g
Iaurt natural de capra 3 % Artesana,63,3.9,3,5.1,0,1 buc = 220 ml
Iaurt natural Lactag,55.6,3.6,2.8,4,0,1 cutie = 900 g
Iaurt natural Zuzu 3%,57,3.2,3,4.5,0,
Iaurt nuca Milbona Lidl,142,2.9,8.1,13.9,0,
Iaurt Nutriday Delicios proteine Danone,86,3.2,2.4,13,0.1,1 pahar = 125 g
"Iaurt organic 0,1% Yeo Valley",58,5.9,0.1,8.4,0,1 buc = 150 g
Iaurt piersici Jogobella Zott,98,3.5,2.5,15.3,0,1 cutie = 150 g
Iaurt placinta cu mere Danone Cremoso,117,4,4.5,15,0.2,1 pahar mic = 125 g
Iaurt portocale Milbona Lidl,139,2.7,7.3,15.1,0.2,
"Iaurt probiotic 3,5% Comlact",58,3.1,3.5,3.6,0,
"Iaurt simplu 1,5% din belsug Tnuva",47,3.8,1.5,4.6,0,1 paha r= 145 g
"Iaurt simplu 2,8% Casa Buna Danone",52,3.2,2.8,3.4,0,1 cutie = 290 g
Iaurt strugure alb dulcios Yoplait,101,3.5,3,15,0.2,1 pahar = 125 g
Iaurt Tnuva,67,3.2,4,4.6,0,
"Iaurt usor 1,8% NutriDay Danone",43,3.2,1.8,3.5,0,1 cutie = 100 g
"Iaurt usor ecologic 1,8% Bioland",49,4.8,1.8,5.9,0,1 borcan = 500 g
"Iaurt usurel de baut 0,1 % Napolact",30,3.3,0.1,4,0,1 sticla = 330 g
Iaurt visine 1% Bunicel Unicarm,68,2.7,1,12,0,1 pahar = 100 g
Iaurt Yoplait mandarine,105,4.3,3.6,13.9,0,1 buc = 125g
"Iaurt Zuzu 0,1%",33,3.4,0.1,4.5,0,1 pahar = 140 g
Iaurtul meu fin  0% Tnuva,35,3.8,0.1,4.8,0,
Iaurtul meu fin Tnuva 4%,67,3.5,4,4.6,0,1 pahar = 150 g
"Iautr Kaufland 0,1% cu ananas K-Classic",70,4.7,0.1,13,0,
Kefir (slab),34,3.4,0.1,4.6,0,
Kefir 1% JLC,41,3,1,5,0,1 pahar = 500 g
"Kefir 2,5% Big Panda",51,3,2,4,0,
"Kefir 2,5% JLC",50.5,2.8,2.5,4.2,0,1 pahar = 500 g
"Kefir 3,3% Bueno",59.3,3.4,3.3,4,0.3,1 sticla = 1 kg
"Kefir 3,5% Milfina",61,3,3.5,3.7,0,1 pahar = 175 g
"Kefir 3,6% Paulact",61,3.2,3.6,4,0,
Kefir bio 3% Olympus,55,3.4,3,3.5,0,1 portie=330ml
Kefir caucazian Clever,52,3.2,2.7,3.8,0,1 cutie = 450  g
"Kefir cremos 1,5% Pilos",46,3.3,1.5,4.7,0,1 buc = 400 g
Kefir din lapte de capra LactiQ,252,3.2,3.5,4,0,1 sticla = 900 g
"Kefir din lapte de vaca 3,5% Artesana",63,3.4,3.5,4.5,0,1 sticla = 330 g
Kefir Monor,57,3.3,3,4.2,0,1 sticluta = 400 g
Kefir Sim,61,3.2,3.6,4,0,
Kefir Zuzu,58,3.4,3,4.5,0,1 cutie = 450 g
"Lapte 0,1% Big Panda",29.7,3.2,0.1,4,0,1 sticla = 1 000 g
"Lapte 0,1% Dorna",32,3.3,0.1,4.5,0,
"Lapte 0,1% Napolact",32,3.2,0.1,4.5,0,
"Lapte 0,1% Premium Unicarm",31,3.2,0.1,4.5,0,
"Lapte 0,2% Asturiana",34,3.2,0.2,4.7,0,
"Lapte 0,3% grasime Pascual",35,3.1,0.3,5,0,
"lapte 0,5% Pilos",37,3.3,0.5,4.9,0,1 cutie= 1000 g
"Lapte 1,3% cu fibre Asturiana",49,2.8,1.3,4.6,4,
"Lapte 1,4% cu gust de banane Muller",76,3.4,1.4,12.5,0.1,1 cutie = 425 g
"Lapte 1,5 % Albalact",44.3,3.1,1.5,4.5,0,1 sticla = 1500 ml
"Lapte 1,5% Aro",44,3,1.5,4.7,0,
"Lapte 1,5% bio Naturmaelk",50,3.6,1.5,4.9,0,
"Lapte 1,5% Buna Dimineata",44,3.2,1.5,4.5,0,
"Lapte 1,5% Casa Buna Danone",43,3.2,1.5,4.2,0,
"Lapte 1,5% cu Omega3 Milli",43,3,1.5,4.5,0.1,
"Lapte 1,5% grasime Real",47,3.4,1.5,4.9,0,
"Lapte 1,5% Madeta",45,3.2,1.5,4.8,0,
"Lapte 1,5% Melkovita",44,3,1.5,4.7,0,
"Lapte 1,5% Mizo Bio Farm",44,3,1.5,4.7,0,1cutie = 1 l
"Lapte 1,5% Natura",47,3.2,1.5,4.5,0,1 cana= 250 ml
"Lapte 1,5% Oly Olympus",45,3.1,1.5,4.7,0,
"Lapte 1,5% Poiana Florilor",44.3,3.2,1.5,4.5,0,
"Lapte 1,5% Prodlacta",44,3.2,1.5,4.5,0,
"Lapte 1,5% Sapte Munti",43,2.9,1.5,4.5,0,
"Lapte 1,5% UHT Pilos",45,3.3,1.5,4.8,0,
"Lapte 1,55 % Asturiana",45,3.1,1.6,4.7,0,
"Lapte 1,6% Sterilgarda",48,3.3,1.6,5,0,
"Lapte 1,8% Bonas",48,3.2,1.8,4.8,0,
"Lapte 1,8% Panda",45,3.2,1.8,4,0,
Lapte 1.5% Lactag,45.1,3.2,1.5,4.7,0,
Lapte 2% Quebon,52,3.6,2,4.8,0,
"Lapte 2,2% Omega 3 Puleva",55,3.5,2.2,5.2,0,
"Lapte 2,8% + 6 vitamine LaDorna",56,3.2,2.8,4.5,0,
"Lapte 3,5 % Prado Verde",65,3.4,3.5,5,0,
"Lapte 3,5% Boni",62,3,3.5,4.7,0,1 cutie = 1 l
"Lapte 3,5% Cedra Napolact",62,3.2,3.5,3.5,0,
"Lapte 3,5% Edeka",65,3.4,3.5,4.7,0,
"Lapte 3,5% Grifo",64,3.1,3.5,5.1,0,
"Lapte 3,5% Milli",60,3,3.5,4.5,0,
"Lapte 3,5% Natura",62,3.2,3.5,4.5,0,
"Lapte 3,5% Pilos",63,3.5,3.5,4.9,0,
"Lapte 3,5% Prodlacta",62,3.1,3.5,4.5,0,
"Lapte 3,5% UHT Everyday",64,3.3,3.5,4.8,0,1 cutie = 1000 ml
"Lapte 3,5% UHT Muller",64,3.5,3.5,4.7,0,1 cutie = 1000 ml
"Lapte 3,6% Asturiana",63,3.1,3.6,4.6,0,
Lapte acru 4% MilkMark,63.6,2.8,4,4.1,0,1 cutie = 400 g
Lapte batut  2% Vio,47,3.2,2,4,0,
Lapte batut 1% Muller,38,3.4,0.6,4.2,0,
"Lapte batut 1,6% Brenac",46.8,3.4,1.6,4.7,2,1 cutie = 500 m
Lapte batut 2 % natural Almsana,48,3,2,4.2,0,1 sticla = 1 l
Lapte batut 2% Covalact,45,3.2,2,3.6,0,
Lapte batut 2% EcoFarm Mandruta,47,3,2,4,0,1 sticla = 330 g
Lapte batut 2% Gusturi Romanesti,46,3.2,2,3.8,0,
Lapte batut 2% Mamy's,48,3.1,2,3.8,0,1 sticla = 900 g
Lapte batut 2% Monor,50.6,3.2,2,4.2,0,1 sticla = 400 g
Lapte batut 2% Napolact,48,3.5,2,4,0,
Lapte batut 2% Paco,49.6,3.2,2,4.7,0,
Lapte batut 2% Sanlacta,54,3.7,2,4,0,1 cutie = 500 g
Lapte Batut 2% Unicarm,47,3.1,2,4.1,0,
lapte batut Albalact,49,3.4,2,4.5,0,
Lapte batut Bucovina,50,3.2,2,4.5,0,1 pahar = 465 g
Lapte batut Casa Buna Danone,43,3.2,1.8,3.5,0,
Lapte batut light Big Panda,29.7,3.2,0.1,4,0,1 sticla = 330g
Lapte batut Milli,49,3.6,2,4.1,0,
Lapte batut Tnuva,50,3.7,2,4.4,0,1 cutie = 400 g
"Lapte bio 1,5% fara lactoza Söbbeke",46,3.3,1.5,4.9,0,
"Lapte bio 1,5% Schwarzwaldmilch",46,3.4,1.5,4.8,0,
Lapte bio 3.8% Napolact,65,3.3,3.8,4.5,0,
Lapte cafea 12% Hochwald,136,3,12,3.9,0,1 cutie = 200 g
Lapte cafea Irish Cream Milram,182,2.5,10,20.6,0,1 cutie = 14 g
"Lapte Cedra Napolact 1,5%",44,3.2,1.5,4.5,0,
Lapte cocos Vitasia Lidl,210,2.2,21,3,0,
lapte concentrat fara zahar Cora,132,6.1,7.5,10.1,0,
Lapte condensat 10% pentru cafea Meggle,140,3,10,4.1,0,1 buc = 10 g
Lapte condensat 9% Vian,331,8.6,9,53.8,0,
Lapte condensat Pilos,132,6,7.5,10,0,1 cutie = 350 g
"Lapte consum 1,5% Auchan",45.1,3.2,1.5,4.7,0,1 sticla = 1 litru
Lapte cu aroma de ciocolata Muller,76,3.5,1.6,12,0.3,1 sticla = 424 g
Lapte cu cacao,66,3.5,0.5,11.4,0,
"Lapte cu cacao si gust de ciocolata 1,5% Zuzu",66,3.4,1.5,10,0,1 cutie = 450 ml
Lapte cu suc de fructe si biscuiti Fulga,75,3.2,1,13.5,0,1 buc = 250 ml
Lapte cu suc multi-fruct Fulga,27,0.7,0.1,6,0,1 buc = 250 ml
Lapte de bivolita,116,5.8,8.5,5.2,0,
Lapte de capra,70,3.6,3.9,4.7,0,
lapte de capra 4% Vultureni,68.4,3.3,4,4.8,0,
Lapte de capra bio Andechser,61,3.1,3.4,4.4,0,
Lapte de capra Camara Noastra,65,3.2,3.8,4.5,0,
"Lapte de consum 1,5% Galacta",47,3.2,1.5,4.8,0,
"Lapte de consum integral 3,5% Kaufland",62,3,3.5,4.7,0,
Lapte de iapa,42,2.1,0.6,6.7,0,
Lapte de orez cu aroma subtila de vanilie Alpro,60,0.1,1.3,12.2,0,1 cutie = 1 litru
Lapte de soia Biotrend Lidl,43,4,2.4,0.9,0.7,1 cutie =1000 ml
"Lapte de vaca 0,1%",35.7,3.4,0.1,5.3,0,
"Lapte de vaca 1,8% Lechinta",43,3,1.8,4.5,0,
Lapte de vaca 3% Lechinta,60,3,3,4.5,0,
"Lapte de vaca degresat 0,3% Asturiana",34,3.2,0.3,4.7,0,
"Lapte degresat  0,1% Lacta",30,3.2,0.1,4.3,0,
"Lapte degresat 0,1% Auzu",31,3.2,0.1,4.5,0,
"Lapte degresat LaDorna 0,1%",32,3.2,0.1,4.5,0,
"Lapte dulce 3,2% Pilos",60,3.1,3.2,4.7,0,
"Lapte ecologic 3,5 % LaDorna",62,3.2,3.5,4.5,0,
"Lapte fara lactoza 1,5% LaDorna",44,3.1,1.5,4.5,0,1 cutie = 1 l
Lapte frappe 2% Premio Unicarm,68,2.8,2,9.8,0,1 cutie = 500 g
"Lapte integral standardizat 3,5% Vio",62,3.3,3.5,4.3,0,1 punga = 1 l
"Lapte integral Zuzu 3,5%",62,3.2,3.5,4.5,0,
"Lapte organic 1,5% Lidl Biotrend",48,3.5,1.5,5,0,
Lapte pentru cafea,174,3.3,15,4.9,0,1 cutie = 10 g
Lapte pentru cafea Tip,118,3.1,10,4,0,
Lapte praf 3 prebiotic Humana,483,11,23.5,55.6,0,
Lapte praf degresat Raraul,336,34,1,51,0,1 cutie = 250 g
Lapte praf integral 26% grasime Clever,486,26,26,37,0,1 punga = 200 g
Lapte praf partial degresat  Aristocrat,370,15,15,35,0,
"Lapte praf, gras",507,25.5,27,37,0,
"Lapte proaspat 0,5% Tnuva Slim",36,3.4,0.5,4.5,0,1 cutie = 900ml
"Lapte proaspat 1,8% Gusturi Romanesti",44,3,1.8,4.4,0,
Lapte proaspat 3% Natura,51,3,3,4.5,0,
"Lapte semidegresat 1,5% LaDorna",45,3.2,1.5,4.6,0,
"Lapte semidegresat 1,7 % Ram",46,3.1,1.7,4.7,0,
"Lapte semidegresat 1,8% Sim",47,3.2,1.8,4.5,0,
"Lapte semidegresat conservat 1,5% UHT Alpa",46,3.4,1.5,4.8,0,
"Lapte semidegresat Zuzu 1,5%",45,3.4,1.5,4.5,0,
"Lapte UHT 1,5% Allelat",44,3,1.5,4.7,0,
"Lapte UHT integral 3,5% La Dorna",62,3.2,3.5,4.5,0,
Lapte UTH  integral 3.5% Fulga,60.5,3.2,3.5,4.5,0,
"Lapte UTH  semidegresat 1,8% Fulga",47,3.2,1.8,4.5,0,
"Laptic pt scolari 1,8%  LaDorna",47,3.2,1.8,4.5,0,1 cutie  = 200ml
Macaroane Baneasa,351,11,1.2,72.9,2.3,
Mascarpone San Fabio Penny,385,4.2,40,2.1,0,1 cutie = 250 g
Mozzarella classic Goldsteig,245,18,18.5,1.5,0,1 pachet = 125 g
Orez cu lapte Auchan,139,1.7,3.5,25,0.1,1 borcanel = 125 g
Perle de branza Exquisa,97,13,4.3,1.5,0,1 cutie = 200 g
"Sana 0,1% light Monor",32.7,3.3,0.1,4.4,0,1 sticla = 400 g
"Sana 0,8% capsuni si coacaze Napolact",65,2.9,0.8,11.6,0,1 stilca = 330 g
Sana 2% Roxar,64.5,3.1,2,4,0,
"Sana 2,5% Galacta",50.5,3,2.5,4,0,
Sana 3% Eco Mandruta,47,3.2,3,4,0,sticla 500 g
"Sana 3,5% Napolact prilej de ragaz ",62,3.5,3.5,4,0,1 sticla = 750 g
"Sana 3,5% Sim",61,3.2,3.5,0,0,1 cutie = 375 g
"Sana 3,6% Boni",59.6,3.3,3.6,3.5,0,1 cutie = 400 g
"Sana 3,6% Covalact",62,3.3,3.6,4,0,
"Sana 3,6% Monor",65.5,3.2,3.6,4.5,0,1 pahar = 200 ml
Sana 3.6% Gusturi Romanesti,58.9,3.3,3.6,3.5,0,1 sticla = 900 g
Sana Albalact,64,3.4,3.6,4.5,0,1 sticla = 330 g
Sana Bradet,57,4,3,3.5,0,
Sana cu fructe Tnuva Sana Mea,70,3.9,3.6,5.5,0,
Sana cu miere si nuci Napolact,97,2.7,3.5,13.6,0,1 sticla = 330 g
Sana fructe Tnuva,86,2.9,2,14.1,0,
Sana Meridian Agroind,55.5,3.2,2.8,4,0,
Sana omega 3 Milli,61,3.3,3.5,4,0,
"Sana usoara 0,7% Covalact ",34,3.4,0.7,3.6,0,1 pahar = 200 ml
"Sana usoara 0,9% Napolact ",38,3.4,0.9,4,0,1 buc = 330 g
Sana Zuzu,48,3.2,2,4.5,0,
Smanatana 10% Lactate Harghita,116,2.8,10,3.6,0,
Smantana 10% bio Sauerraham Andechser,116,3.1,10,3.1,0,1 cutie = 200 g
Smantana 10% Mariuca,114,3.1,10,2.8,0,
Smantana 12 % Sole,134,3,12,1,0,
Smantana 12% Big Panda,136.8,3.2,12,4,0,
Smantana 12% Brenac,139.6,3.5,12,4.4,0,
Smantana 12% Galacta,135,3,12,3.8,0,
Smantana 12% Gusturi Romanesti,136.2,1.7,12,4.3,0,1 cutie = 200 g
Smantana 12% Mega Image,132,2.9,12,3.2,0,1 cutie = 900 g
Smantana 12% Muuna,195,3.2,12,4.5,0,
Smantana 12% Oke!,135,2.8,12,3.8,0,
Smantana 12% Paco,134,3,12,3.6,0,1 cutie = 800 g
Smantana 12% Preda,149,4.4,12,5.6,0,
Smantana 12% Prodlacta,135,2.6,12,3.5,0,1 cutie = 900 g
Smantana 13% single cream Elmlea,148,3.1,13,4.6,0.2,
Smantana 15% bio Sauerrahm,162,3,15,3.2,0,1 borcan = 200 g
Smantana 15% Campina,160,3,15,3.4,0,1 borcan = 150 g
Smantana 15% de gatit Rjomi,155,1,15,4,0,
Smantana 15% Hanul Boieresc,157.4,1.6,15,2.8,0,1 cutie = 900 g
Smantana 15% Muuna,162,3,15,4.5,0,1 cutie = 200 g
Smantana 15% President,159,2.9,15,3,0,1 cutie = 355 g
Smantana 16% Billa,172,3.1,16.3,3.8,0,
Smantana 18% eco Ollingegaard,190,2.9,18,4,0,
Smantana 18% Labaneh Pinar,210.4,5.6,18,6.5,0,
Smantana 18% Naturmaelk eco.,190,2.8,18,3.5,0,
Smantana 20% Albalact,200,2.8,20,2.9,0,1 cutie = 200 g
Smantana 20% Big Panda,208.8,3.2,20,4,0,
Smantana 20% Clever,205,2.5,20,3.8,0,
Smantana 20% Dorolact,230,3.6,20,4,0,0
Smantana 20% JLC,203,2.8,20,2.9,0,1 pahar = 500 g
Smantana 20% Lactag,209,3.2,20,4,0,
Smantana 20% Mandruta,219,2.8,20,4,0,1 cutie = 200 g
Smantana 20% Paco,205,2.9,20,3.4,0,
Smantana 20% Premio Unicarm,207,2.8,20,4,0,
Smantana 20% Spar,204,2.6,20,2.9,0,
Smantana 22% Brenac,229.6,3.5,22,4.4,0,
Smantana 24% Milfina,241,3.1,24,3.2,0,
Smantana 24% Muller,242,3.1,24,3.4,0,1 pahar = 150 g
Smantana 25% Bonas,253,3.2,25,4,0,1 galetuta = 900 g
Smantana 25% Maramures,245,1.5,25,6.3,0,
Smantana 25% Profi,229,1.2,25,4,0,
Smantana 25% Sanlacta,247,2.3,25,3.3,0,1 cutie = 200 g
Smantana 25% Zuzu,242,2.2,25,2,0,
Smantana 30% Gusturi Romanesti,322,1.9,30,1.8,0,1 pahar = 175 g
Smantana 30% Milbona,293,2.5,30,2.9,0,
Smantana 30% Prodlacta Brasov,290,2.4,30,2.7,0,1 cutie = 300 g
Smantana 30% Solomonescu,290,1.6,30,2,0,
